,track_id,track_name,preview_url,artist,label,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,loudness_scaled,tempo_scaled
704,4SsgF844NGbl7UFcymqWKy,Red Flag,https://p.scdn.co/mp3-preview/91f1e454aba2258edd5c830996e1532950505871?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.386,0.977,-2.823,0.0439,2.12e-05,0.241,0.348,108.461,0.9484210963110505,0.5239206252596392
705,5Alg8C9HBdmTqzo6n3Itvn,What's Next,https://p.scdn.co/mp3-preview/a1666d495914f143169e1a4c59aa707a740ce4e3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,3,05fG473iIaoy82BF1aGhL8,0.557,0.556,-19.721,0.0448,0.817,0.532,0.64,145.552,0.2472301755259555,0.7030886203132095
706,3ViTZxW9satrTEMRu1GCLV,Spiders,https://p.scdn.co/mp3-preview/eeb7e861f93c7f8926ad550ffce77e69c4194650?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,3,05fG473iIaoy82BF1aGhL8,0.657,0.823,-4.52,0.0436,0.000262,0.801,0.461,141.88,0.8780032366488238,0.6853510322773865
707,0ipTpoDQ06S5iI4RRQFQjx,Orphan,https://p.scdn.co/mp3-preview/0a8996127008e74be2c7aa6095fd5b1d90484d40?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.492,0.983,-3.25,0.143,0.00157,0.00594,0.0709,96.05,0.930702518776713,0.4639693166777768
708,1ZGOCNA6FyUWENWHYhjEzl,My Pain,https://p.scdn.co/mp3-preview/903c59de38e5e1418274bc57a5ea0bba78858d78?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,0,05fG473iIaoy82BF1aGhL8,0.256,0.306,-11.918,0.0349,0.587,0.529,0.0391,100.0,0.571019544379435,0.4830497831106474
709,06AojtTNdRQ1fB80VbB1g2,Not Long for This World,https://p.scdn.co/mp3-preview/d789a479518689bca1fd53a8ac1b04f8c67f072c?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.349,0.759,-6.579,0.0478,0.00382,0.0569,0.0392,138.304,0.7925640068052618,0.6680771720333498
710,6WCkyaVmut83CtBFEUhDo4,Solway Firth,https://p.scdn.co/mp3-preview/57490e4afbf90b15db9b15d6d591b1917621e7bd?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.214,0.969,-3.924,0.106,0.000347,0.246,0.0369,159.948,0.9027345533009671,0.7726284670898184
711,6t2zHC93kIhEX5ivNUP6j0,Sarcastrophe - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.303,0.986,-4.555,0.106,9.8e-06,0.064,0.148,109.229,0.8765508942279765,0.5276304475939291
712,6Upa5dLGQxULfwSCsKfepQ,The Heretic Anthem - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.235,0.985,-4.24,0.225,1.63e-05,0.00583,0.0653,104.478,0.8896219760156026,0.5046807523983422
713,4rV0sUc2H8N88d1poViBf2,Psychosocial - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.35,0.975,-4.155,0.175,2.58e-05,0.0654,0.188,76.168,0.8931490933233747,0.36792935879971794
714,6HHR6to1sWBUmNIcXe1lJ6,The Devil In I - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.199,0.953,-4.939,0.139,0.000206,0.0104,0.0488,94.821,0.8606166230963943,0.45803263484334694
715,2moo5RtZ9JsTwdpQPqDX1W,Me Inside - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.273,0.984,-4.227,0.209,5.08e-05,0.000219,0.0812,125.133,0.8901614174862029,0.6044546850998463
716,60FHQyrboSoOgT1si8eWew,Vermilion - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.16,0.981,-4.044,0.156,1.23e-05,0.419,0.195,85.405,0.8977550935723476,0.4125486672656484
717,4H8sWlzBB0pnCgEG68VPph,Wait And Bleed - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.191,0.994,-3.818,0.225,2.03e-05,0.000714,0.0632,92.371,0.9071330760612476,0.4461979151571361
718,3jto09NvNXh362ATmsIYmN,Prosthetics - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.163,0.968,-4.455,0.39,0.000143,0.338,0.0895,84.559,0.880700444001826,0.4084620661005323
719,2st09UwpuTJplbZo74btnx,Before I Forget - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.198,0.983,-3.838,0.181,1.23e-05,0.000163,0.276,151.65,0.9063031661064777,0.7325449960872968
720,0eWsCdJ8ZFFxDrBztAwKzZ,Eeyore - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.246,0.988,-4.724,0.272,0.00033,0.365,0.0396,121.712,0.8695381551101707,0.5879295520196312
721,4b224oNVsda1doe1CQAwou,Duality - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.202,0.984,-3.972,0.187,4.16e-05,0.000415,0.211,75.009,0.9007427694095194,0.3623308118134655
722,56oMr7G3BL7ej9yyNs5dAt,Custer - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.243,0.984,-4.215,0.2,7.93e-05,0.00293,0.167,140.823,0.8906593634590649,0.6802451960699071
723,0b14oEkb9QYaqKMcC1Mdjc,Spit It Out - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.23,0.974,-4.45,0.227,0.00209,0.00162,0.233,91.746,0.8809079214905184,0.4431788540126945
724,2NBOlRGX3HQQuHoTrmhxUh,Metabolic / 742617000027 - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.224,0.985,-4.189,0.156,8.71e-06,0.125,0.0923,105.266,0.8917382464002658,0.5084871846892541
725,5NlPCCjdKOKRWMpHAh5gUy,(Sic) - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.227,0.988,-4.036,0.204,7.17e-06,0.111,0.0497,103.196,0.8980870575542557,0.49848805417886366
726,1y2OtZRDvum1h13RpZakHp,People = Shit - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.221,0.98,-3.882,0.157,5.3e-05,0.00386,0.0648,130.089,0.9044773642059839,0.6283946323508101
727,23o9F2gg3MQuWttnpjVBbn,Surfacing - Live,,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.248,0.978,-3.956,0.214,1.3e-05,0.342,0.0399,110.216,0.9014066973733352,0.5323981489532311
728,1RATRzrRf7DBCFbkYIlGTe,XIX,https://p.scdn.co/mp3-preview/b71ab54374d416bcebe2f1b38d31db5395b22d23?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,0,05fG473iIaoy82BF1aGhL8,0.259,0.58,-8.203,0.0564,0.457,0.000419,0.0334,130.466,0.7251753184779454,0.6302157300331372
729,6IQdurAwr84AhnVWnrxrDP,Sarcastrophe,https://p.scdn.co/mp3-preview/7d550498e8ea8ea6ade2adc2a5e39f80bcc96018?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.453,0.989,-2.766,0.111,0.00191,0.0059,0.0388,102.784,0.9507863396821448,0.49649788907244785
730,2qfLaOWD7bB4J1Val3vO4K,AOV,https://p.scdn.co/mp3-preview/b5edee89ea4cf5015476274d45ec0ee71b697c56?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.536,0.988,-1.777,0.0671,0.000507,6.45e-05,0.231,130.777,0.9918253869455167,0.6317180148586113
731,5hheGdf1cb4rK0FNiedCfK,The Devil in I,https://p.scdn.co/mp3-preview/e8d63736dba7dd836711652d29c568c4c3ff94e8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.398,0.939,-2.865,0.0648,0.00591,0.000881,0.235,92.027,0.9466782854060337,0.4445362239032355
732,6AAZigYqOch79lKcrSBOv0,Killpop,https://p.scdn.co/mp3-preview/b58d76ed39432790b3b290fdf6ed1e474f4a62c3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.306,0.926,-2.754,0.0912,0.000311,0.000644,0.483,158.47,0.9512842856550067,0.7654889912954429
733,7yzFUknHiad4kRBfHq2ki1,Skeptic,https://p.scdn.co/mp3-preview/a784f1f9b8ddce0de265834ed7610efbf9c19e88?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,1,05fG473iIaoy82BF1aGhL8,0.563,0.972,-1.751,0.0896,0.000326,0.00499,0.619,91.922,0.9929042698867175,0.4440290216309693
734,4V3E6xAnGspUos2Sx74w6n,Lech,https://p.scdn.co/mp3-preview/6b6cf39289868dc582e5c524fd9e803d3378966e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.44,0.975,-2.024,0.0806,0.000238,0.0159,0.552,147.938,0.9815759990041083,0.7146141881382295
735,0GXmTWQBqvNZwpcfNeijlt,Goodbye,https://p.scdn.co/mp3-preview/8559affe8c47540ad9e90afdb12c418435c80a78?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.319,0.873,-4.219,0.053,0.000652,0.1,0.0747,136.378,0.8904933814681109,0.6587736332106386
736,4vCG26vd7hzGdLq84pl1tf,Nomadic,https://p.scdn.co/mp3-preview/3683591b96758198f0e0662c104fd1d07fc1bdea?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.357,0.986,-2.266,0.102,0.000553,0.0106,0.543,183.901,0.9715340885513924,0.8883333816383118
737,0Ud0WfZOV5JGgSgagaGS2v,The One That Kills the Least,https://p.scdn.co/mp3-preview/a6bd2646beaaae9d9cda1d900b4efb43becfa2a4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.5,0.979,-2.192,0.0594,0.000844,0.000317,0.485,161.921,0.9746047553840411,0.7821590393105914
738,3GiJq4AQK7324mfIQbpiTf,Custer,https://p.scdn.co/mp3-preview/be2bcc25ef59fe14648818eb7645f4c9a1cea06b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.407,0.98,-1.58,0.107,0.00174,0.000112,0.537,131.066,1.0000000000000002,0.6331140287318011
739,1Xp8idJ4Eqj083ZA86L35q,Be Prepared for Hell,https://p.scdn.co/mp3-preview/cc32561de710e49a2adf21a79cb10dc950d66110?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,0,05fG473iIaoy82BF1aGhL8,0.263,0.322,-17.431,0.049,0.377,0.0742,0.375,139.433,0.3422548653471099,0.6735308040846689
740,2ugAOltSeiFqKHItLMKFK3,The Negative One,https://p.scdn.co/mp3-preview/d24c118cfd2dc2c29552e67a0ebafa840106a7f8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.505,0.979,-1.665,0.0715,0.0002,0.00135,0.312,108.2,0.9964728826922281,0.5226598653257205
741,1JP26wqamuPK9rdwF126rQ,If Rain Is What You Want,https://p.scdn.co/mp3-preview/696e35b1911b42ed79b213ce59ac8eb0e6e10479?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.62,0.643,-5.808,0.0348,0.00976,0.0231,0.108,124.974,0.8245570355616418,0.6036866359447005
742,57WMQgEqr9lRCCuy6eiQEq,Override,https://p.scdn.co/mp3-preview/c6078470665d5d8558f7caf30fe1f39c9a781f2e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.558,0.9,-4.473,0.0894,0.000537,0.00653,0.46,135.0,0.8799535250425331,0.6521172071993739
743,1y2Eef8fVUIaqTrPPmIowD,The Burden,https://p.scdn.co/mp3-preview/2e98552da42fc4c781179e546a16dc35175b7cc4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.542,0.991,-3.244,0.0738,0.000138,0.000721,0.0523,115.037,0.930951491763144,0.5556859789969955
744,5MlsjZyOq3FDBWC3Jsys9N,XIX,https://p.scdn.co/mp3-preview/b71ab54374d416bcebe2f1b38d31db5395b22d23?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,0,05fG473iIaoy82BF1aGhL8,0.259,0.58,-8.203,0.0564,0.457,0.000419,0.0334,130.466,0.7251753184779454,0.6302157300331372
745,7b96P5WRVoixTmssXpFL9N,Sarcastrophe,https://p.scdn.co/mp3-preview/7d550498e8ea8ea6ade2adc2a5e39f80bcc96018?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.453,0.989,-2.766,0.111,0.00191,0.0059,0.0388,102.784,0.9507863396821448,0.49649788907244785
746,30ok0FxMYe6Ey3LHTL4AxB,AOV,https://p.scdn.co/mp3-preview/b5edee89ea4cf5015476274d45ec0ee71b697c56?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.536,0.988,-1.777,0.0671,0.000507,6.45e-05,0.231,130.777,0.9918253869455167,0.6317180148586113
747,6vhuve6vceQE6yNCcK2rct,The Devil in I,https://p.scdn.co/mp3-preview/e8d63736dba7dd836711652d29c568c4c3ff94e8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.398,0.939,-2.865,0.0648,0.00591,0.000881,0.235,92.027,0.9466782854060337,0.4445362239032355
748,1LFinV2mx4m4vBJu6TDrmz,Killpop,https://p.scdn.co/mp3-preview/b58d76ed39432790b3b290fdf6ed1e474f4a62c3?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.306,0.926,-2.754,0.0912,0.000311,0.000644,0.483,158.47,0.9512842856550067,0.7654889912954429
749,2ZDKfFUov4GBceVUgMGfqE,Skeptic,https://p.scdn.co/mp3-preview/a784f1f9b8ddce0de265834ed7610efbf9c19e88?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,1,05fG473iIaoy82BF1aGhL8,0.563,0.972,-1.751,0.0896,0.000326,0.00499,0.619,91.922,0.9929042698867175,0.4440290216309693
750,7ulHfn6hWuK8nmsQXycYXa,Lech,https://p.scdn.co/mp3-preview/6b6cf39289868dc582e5c524fd9e803d3378966e?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.44,0.975,-2.024,0.0806,0.000238,0.0159,0.552,147.938,0.9815759990041083,0.7146141881382295
751,42enLEnitKZC2g4hr7RKqm,Goodbye,https://p.scdn.co/mp3-preview/8559affe8c47540ad9e90afdb12c418435c80a78?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.319,0.873,-4.219,0.053,0.000652,0.1,0.0747,136.378,0.8904933814681109,0.6587736332106386
752,6lFmvTnEQiZrkmlfiukMzK,Nomadic,https://p.scdn.co/mp3-preview/3683591b96758198f0e0662c104fd1d07fc1bdea?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.357,0.986,-2.266,0.102,0.000553,0.0106,0.543,183.901,0.9715340885513924,0.8883333816383118
753,2UOSbz0xRzqLKhRBqzDmIa,The One That Kills the Least,https://p.scdn.co/mp3-preview/a6bd2646beaaae9d9cda1d900b4efb43becfa2a4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.5,0.979,-2.192,0.0594,0.000844,0.000317,0.485,161.921,0.9746047553840411,0.7821590393105914
754,2PV3xcnPI7QMayUpGB4Xkv,Custer,https://p.scdn.co/mp3-preview/be2bcc25ef59fe14648818eb7645f4c9a1cea06b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.407,0.98,-1.58,0.107,0.00174,0.000112,0.537,131.066,1.0000000000000002,0.6331140287318011
755,3gBvHea6DivnVeRifb0Qtg,Be Prepared for Hell,https://p.scdn.co/mp3-preview/cc32561de710e49a2adf21a79cb10dc950d66110?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,0,05fG473iIaoy82BF1aGhL8,0.263,0.322,-17.431,0.049,0.377,0.0742,0.375,139.433,0.3422548653471099,0.6735308040846689
756,7ig2YgdUh5RJZhLVPuJfnG,The Negative One,https://p.scdn.co/mp3-preview/d24c118cfd2dc2c29552e67a0ebafa840106a7f8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.505,0.979,-1.665,0.0715,0.0002,0.00135,0.312,108.2,0.9964728826922281,0.5226598653257205
757,4dRsYevjtNIBWZvEyzTXlY,If Rain Is What You Want,https://p.scdn.co/mp3-preview/696e35b1911b42ed79b213ce59ac8eb0e6e10479?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.62,0.643,-5.808,0.0348,0.00976,0.0231,0.108,124.974,0.8245570355616418,0.6036866359447005
758,0rA9HonPSSxTbPJkB81Qqh,742617000027,https://p.scdn.co/mp3-preview/86505629a3a64a6b3196c6e5eaad6dc0a6432620?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,1,05fG473iIaoy82BF1aGhL8,0.332,0.48,-12.645,0.0575,0.000317,0.000877,0.806,85.58,0.5408523175235489,0.41339400438609203
759,1g8lVIsEkDaGD1nKw6fwUb,(sic),https://p.scdn.co/mp3-preview/d6e1ba9e980bf17887905453dccd0524757c7c25?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.38,0.994,-4.638,0.124,0.000536,0.00128,0.267,96.325,0.8731067679156814,0.4652977035813311
760,7MEHTWzEi3z7P2jEWAcdHZ,Eyeless,https://p.scdn.co/mp3-preview/ba8a21705e0003a5a61a799c1e545107f48e5012?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.293,0.997,-4.364,0.217,0.000463,3.95e-05,0.13,100.348,0.8844765342960291,0.48473079635587246
761,2gscB6kDOmrv1P6qs2KXE3,Wait and Bleed,https://p.scdn.co/mp3-preview/048641e64df740d2fba73110b673600c234bbeea?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.382,0.996,-4.119,0.104,0.00208,0.0,0.327,93.345,0.8946429312419605,0.45090282004463383
762,0iget4icTqUya9wtpvCTF2,Surfacing,https://p.scdn.co/mp3-preview/5a3e0aef0a0e52f564a364e582f2ad7028742136?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.443,0.993,-4.517,0.101,0.000456,0.0437,0.276,106.875,0.8781277231420392,0.5162594556995044
763,2W2eaLVKv9NObcLXlYRZZo,Spit It Out,https://p.scdn.co/mp3-preview/44bb61d7a0392d7dc2821879551e839f8c2aa35b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.331,0.946,-4.599,0.0775,0.0309,5.62e-06,0.534,139.965,0.8747250923274827,0.6761006289308177
764,2cKZJAxbepebrKMdkggWHg,Tattered & Torn,https://p.scdn.co/mp3-preview/fd49e93d2f1a3cdef36e28923852bc3706373e34?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.223,0.989,-3.952,0.383,0.000122,0.759,0.051,86.323,0.9015726793642892,0.41698306427460413
765,3Lkm8fyUksuC8hr9I35nio,Purity,https://p.scdn.co/mp3-preview/4308ef995c493324fb780dbb1ec556da5d2cb6a8?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.283,0.978,-5.612,0.18,0.000105,0.0735,0.399,166.178,0.8326901531183869,0.8027224685776116
766,0SNybMfb3uFISmnYrIt7Gs,Liberate,https://p.scdn.co/mp3-preview/6382f6d50942862b5edbf503d542544bb3093466?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.334,0.99,-3.961,0.187,0.000779,0.0,0.395,145.162,0.9011992198846428,0.701204726159078
767,5huA9m9CJ56zZoTDrMFrtm,Prosthetics,https://p.scdn.co/mp3-preview/f663c5bf8d87c9d2ef9600024d1b29312ffb0c62?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.268,0.991,-5.251,0.12,0.000509,0.0964,0.211,146.231,0.8476700278019837,0.7063685283405308
768,0zy365BwajyyRj9NR3FVOU,No Life,https://p.scdn.co/mp3-preview/c7ce7973b53c677da87cfcc02a23bbaee3b4239b?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.28,0.983,-4.574,0.142,0.000233,5.96e-05,0.5,153.677,0.8757624797709451,0.7423364151909496
769,1bP6IrpTjvGTwwiPGTKPDq,Diluted,https://p.scdn.co/mp3-preview/67488481dd8ea034c303a1e14d7ab89833356a4a?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.298,0.986,-4.125,0.182,0.0125,1.22e-05,0.411,158.636,0.8943939582555295,0.7662908539354066
770,7zqAlcQISqWyFgnmc5HTi5,Only One,https://p.scdn.co/mp3-preview/c14a967115aeb28719f8c8286d3014fc0b88e722?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.302,0.976,-4.591,0.147,0.00383,2.3e-06,0.681,168.946,0.8750570563093907,0.8160932865741144
771,2a0FGkbCFcm72siM9WlruO,Scissors,https://p.scdn.co/mp3-preview/60ea91b18083012a076d87af5308a729da2710db?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.263,0.978,-6.669,0.455,0.00189,0.0403,0.0769,90.803,0.7888294120087973,0.43862369455796113
772,5vXvPwssqO8YKhMAhlAk94,Eeyore,https://p.scdn.co/mp3-preview/a0a7522673b00c185bfb0ffc57110089ca5489dc?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.33,0.997,-5.173,0.283,0.000502,0.00272,0.0595,119.693,0.8509066766255864,0.5781767768986272
773,2dNuTNTVlUGTTofqJCCrXU,Me Inside,https://p.scdn.co/mp3-preview/3804fc80ee5ffd02a1ed33b9704e9e9e38653387?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.315,0.989,-4.507,0.184,0.000389,7.41e-06,0.145,125.315,0.8785426781194243,0.6053338357051078
774,5GOfjX6UN5yyDkMGl8nrnn,Get This,https://p.scdn.co/mp3-preview/9f305fcda2cbbfe6a85c0c5f65445af3a8110067?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.35,0.992,-5.031,0.269,0.0176,0.0,0.111,116.011,0.8567990373044527,0.5603908838844931
775,6ftph4VaiX6aG2NwZUWd3q,Spit It Out - Hyper Version,https://p.scdn.co/mp3-preview/182be252f5cb70406d54e9564c2889adc2cc7b90?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.339,0.992,-3.612,0.089,0.00121,1.91e-05,0.507,149.766,0.9156811485953776,0.7234443381734922
776,1kjFhNb3ppXTVOSWKIPTRI,Spit It Out - Stamp You out Mix,https://p.scdn.co/mp3-preview/838ccfe5816be11b80243188664e1ad0a91224f0?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.393,0.992,-4.141,0.159,0.00429,0.0,0.422,143.018,0.8937300302917136,0.6908481388091857
777,2YUvTcrxdwxsAhuEucitV5,(sic) - Molt-Injected Mix,https://p.scdn.co/mp3-preview/a304dd17a97aa064b0d9bf9ac19dd4d8ada38bba?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.393,0.994,-3.736,0.107,4.73e-05,0.72,0.35,94.528,0.9105357068758042,0.4566172989788328
778,6K432YpHbEwinrbOOd2jaS,Wait and Bleed - Terry Date Mix,https://p.scdn.co/mp3-preview/d3978cf51b47ea061d0dd0902efbafdca20ddfc6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.396,0.986,-3.748,0.0862,0.00102,0.0,0.565,91.192,0.9100377609029422,0.44050275821426155
779,2EpqvJ8aga45T4y11w5zth,Wait and Bleed - Demo,https://p.scdn.co/mp3-preview/6c593dd37466986fcbda572d3559d3d5de089f30?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.403,0.988,-4.078,0.119,0.000868,3.22e-05,0.463,89.079,0.8963442466492388,0.43029591629713354
780,7zBbLVcp8mSQX2EMjSwNp9,Snap - Demo,https://p.scdn.co/mp3-preview/65203c0320e025e10df2bdea312e5d6a9cfd4be4?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.364,0.989,-3.319,0.196,0.0229,0.0,0.421,156.506,0.9278393294327568,0.7560018935551498
781,4gAFkI4EAbCx5loxGDsYIb,Interloper - Demo,https://p.scdn.co/mp3-preview/6394dd25311472406e7e59996a096e020255e3f6?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,1,05fG473iIaoy82BF1aGhL8,0.498,0.958,-4.853,0.0979,0.00201,0.000169,0.6,99.001,0.8641852359019049,0.47822411577737206
782,1XHMqylLTu6yqtyCqyS5Vv,Despise - Demo,https://p.scdn.co/mp3-preview/04a6f99856973b4314486c74c502d3426dbfa305?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,2,05fG473iIaoy82BF1aGhL8,0.299,0.993,-4.638,0.15,0.00363,8.48e-05,0.209,153.064,0.8731067679156814,0.7393753200204813
783,6MD0Qj81tJbQHx2rCHYIP3,.execute.,https://p.scdn.co/mp3-preview/281d88da70d36c5e8524d596296fce826d11f808?cid=7dcb3f1dc3c6403ca4a0f2c0fe2fee5e,Slipknot,3,05fG473iIaoy82BF1aGhL8,0.239,0.953,-6.96,0.127,0.00171,0.916,0.0159,110.342,0.776754222166895,0.5330067916799506
